StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Subject,Mood2_1,RavenInstTimeDelay_First Click,RavenInstTimeDelay_Last Click,RavenInstTimeDelay_Page Submit,RavenInstTimeDelay_Click Count,RavenRespD1,RavenRespD2,RavenRespD3,RavenRespD4,RavenRespD5,RavenRespD6,RavenRespD7,RavenRespD8,RavenRespD9,RavenRespD10,RavenRespD11,RavenRespD12,RavenRespE1,RavenRespE2,RavenRespE3,RavenRespE4,RavenRespE5,RavenRespE6,RavenRespE7,RavenRespE8,RavenRespE9,RavenRespE10,RavenRespE11,RavenRespE12,RavenTimeCutoff_First Click,RavenTimeCutoff_Last Click,RavenTimeCutoff_Page Submit,RavenTimeCutoff_Click Count,Subject - Topics
11/2/2017 8:43,11/2/2017 8:53,IP Address,128.206.28.1,100,610,TRUE,11/2/2017 8:53,R_2amXcPKFcieaS5m,,,,,38.95170593,-92.33409882,anonymous,EN,220,6,7.974,10.234,34.857,2,3,4,3,7,8,6,5,4,1,2,3,6,7,6,8,2,1,8,1,6,3,3,3,5,3.94,558.572,562.211,37,
11/2/2017 8:49,11/2/2017 8:59,IP Address,128.206.28.32,100,574,TRUE,11/2/2017 8:59,R_T7ddp6fted37FhT,,,,,38.95170593,-92.33409882,anonymous,EN,219,6,7.572,34.134,39.624,2,3,4,3,7,8,6,4,4,1,3,3,1,7,3,8,2,1,1,7,6,1,6,8,1,15.97,514.985,516.822,34,
11/2/2017 8:55,11/2/2017 9:02,IP Address,128.206.28.182,100,421,TRUE,11/2/2017 9:02,R_DiUCKPS0Q5BN2Sd,,,,,38.95170593,-92.33409882,anonymous,EN,221,,30.913,30.913,33.872,1,3,4,3,7,8,6,5,4,1,2,2,8,7,6,2,2,1,3,1,6,3,6,5,1,2.868,364.041,373.335,37,
11/2/2017 14:24,11/2/2017 14:31,IP Address,128.206.28.32,100,405,TRUE,11/2/2017 14:31,R_3hnAGFBEjCjCHid,,,,,38.95170593,-92.33409882,anonymous,EN,222,-2,31.124,121.805,122.714,11,3,4,3,7,8,6,5,4,1,1,6,3,7,1,8,3,4,1,4,1,3,7,8,3,4.51,269.246,275.956,29,
11/2/2017 14:23,11/2/2017 14:31,IP Address,128.206.28.1,100,462,TRUE,11/2/2017 14:31,R_27D1N30fLAHjB7g,,,,,38.95170593,-92.33409882,anonymous,EN,223,3,8.474,8.474,77.547,1,3,4,3,7,8,6,5,5,5,2,5,7,7,6,8,3,7,7,1,7,3,1,3,7,3.013,376.191,377.181,35,
11/2/2017 16:19,11/2/2017 16:27,IP Address,128.206.28.32,100,499,TRUE,11/2/2017 16:27,R_31MZ88SntCVc0m5,,,,,38.95170593,-92.33409882,anonymous,EN,224,5,10.992,32.435,36.684,6,3,4,3,7,8,6,5,4,1,2,8,,7,6,8,2,1,5,1,6,,2,4,2,3.469,451.055,452.669,34,
11/2/2017 16:20,11/2/2017 16:28,IP Address,128.206.28.1,100,449,TRUE,11/2/2017 16:28,R_1Qa2AzydbRyjNd3,,,,,38.95170593,-92.33409882,anonymous,EN,225,0,9.765,9.765,55.689,1,3,4,3,7,8,6,5,4,1,5,2,1,3,6,8,2,1,2,7,2,8,4,2,2,2.981,383.591,384.974,34,
11/3/2017 10:51,11/3/2017 11:01,IP Address,128.206.28.32,100,603,TRUE,11/3/2017 11:01,R_29mQgpKOClKynuw,,,,,38.95170593,-92.33409882,anonymous,EN,226,4,2.199,44.34,47.723,4,3,4,3,7,8,6,5,5,1,2,5,7,7,6,8,2,1,5,1,2,3,2,7,2,6.89,498.295,500.772,35,
11/3/2017 10:52,11/3/2017 11:03,IP Address,128.206.28.1,100,658,TRUE,11/3/2017 11:03,R_3qJNksxfiHnRLeX,,,,,38.95170593,-92.33409882,anonymous,EN,227,5,4.299,4.299,46.023,1,3,4,1,7,2,6,1,4,2,2,3,7,1,,2,1,5,,3,,,,,,3.454,590.747,600.01,54,
11/3/2017 12:54,11/3/2017 13:02,IP Address,128.206.28.32,100,461,TRUE,11/3/2017 13:02,R_SVSE8pr6djoUkyB,,,,,38.95170593,-92.33409882,anonymous,EN,228,3,19.318,23.096,60.802,2,7,4,1,2,8,6,5,4,1,2,7,7,6,6,8,3,3,2,4,5,4,4,7,1,6.585,392.078,394.332,31,
11/3/2017 13:02,11/3/2017 13:09,IP Address,128.206.28.1,100,393,TRUE,11/3/2017 13:09,R_3saF1UpPUuiiCM9,,,,,38.95170593,-92.33409882,anonymous,EN,229,,71.219,71.219,72.681,1,3,4,3,7,8,6,5,4,3,5,4,1,7,6,8,5,1,5,3,1,8,8,1,6,3.423,313.145,314.024,25,
11/3/2017 14:52,11/3/2017 14:57,IP Address,128.206.28.32,100,287,TRUE,11/3/2017 14:57,R_2ygrCAECID6V01f,,,,,38.95170593,-92.33409882,anonymous,EN,230,8,3.296,3.296,22.06,1,5,6,2,8,8,7,7,3,8,8,2,6,6,1,6,3,2,4,5,2,2,7,1,3,5.06,256.191,256.565,34,
11/3/2017 14:51,11/3/2017 14:57,IP Address,128.206.28.1,100,395,TRUE,11/3/2017 14:57,R_3MS5dgKKQU8l10o,,,,,38.95170593,-92.33409882,anonymous,EN,231,5,2.517,4.534,30.736,3,3,4,3,2,8,6,5,8,1,1,7,7,7,6,8,3,1,5,3,6,4,5,1,1,1.88,346.796,348.873,33,
11/3/2017 14:52,11/3/2017 15:01,IP Address,128.206.28.182,100,513,TRUE,11/3/2017 15:01,R_2TzoLbqPVqpOYfJ,,,,,38.95170593,-92.33409882,anonymous,EN,232,5,3.395,3.395,25.361,1,3,4,3,7,8,6,5,5,1,2,8,5,7,6,8,2,1,6,1,6,5,2,7,5,2.101,469.412,470.818,37,
11/4/2017 13:00,11/4/2017 13:07,IP Address,128.206.28.32,100,411,TRUE,11/4/2017 13:07,R_3kIeudLbd7scV9m,,,,,38.95170593,-92.33409882,anonymous,EN,233,2,2.351,27.181,29.211,3,3,4,3,7,8,6,2,4,5,2,3,8,7,6,2,3,6,5,7,7,4,4,6,1,2.192,366.941,367.827,44,
11/4/2017 13:01,11/4/2017 13:12,IP Address,128.206.28.1,100,678,TRUE,11/4/2017 13:12,R_Zr5Md82GUArBvMJ,,,,,38.95170593,-92.33409882,anonymous,EN,234,6,10.612,52.628,56.955,10,3,4,3,7,8,6,5,4,1,2,7,7,7,6,8,2,1,5,1,6,3,5,3,,2.323,566.304,600.007,25,
11/4/2017 13:13,11/4/2017 13:20,IP Address,128.206.28.182,100,435,TRUE,11/4/2017 13:20,R_bsGSeOfYOKm1Jex,,,,,38.95170593,-92.33409882,anonymous,EN,235,10,2.284,54.615,57.367,3,3,4,3,7,8,6,4,4,2,2,2,4,7,6,8,2,7,5,6,6,5,7,2,1,5.441,364.318,365.705,38,
11/4/2017 14:54,11/4/2017 15:04,IP Address,128.206.28.32,100,543,TRUE,11/4/2017 15:04,R_AicDERtL7kGxlQd,,,,,38.95170593,-92.33409882,anonymous,EN,236,-2,3.399,28.644,34.313,2,3,4,3,7,8,6,5,4,1,1,6,3,7,3,8,2,1,5,1,8,1,6,3,8,1.865,496.166,498.438,30,
11/6/2017 10:43,11/6/2017 10:49,IP Address,128.206.28.32,100,345,TRUE,11/6/2017 10:49,R_1KxpduNhHDPCw9V,,,,,38.95170593,-92.33409882,anonymous,EN,237,2,31.344,43.52,50.883,4,3,4,3,7,8,6,5,4,1,2,7,8,7,6,8,2,1,5,1,6,3,2,1,1,1.834,282.479,282.81,32,
11/6/2017 12:50,11/6/2017 13:01,IP Address,128.206.28.32,100,668,TRUE,11/6/2017 13:01,R_2sX5VHAIyBpKb8a,,,,,38.95170593,-92.33409882,anonymous,EN,238,-3,5.742,58.871,59.235,9,3,4,3,7,8,6,5,1,1,2,5,5,7,6,8,2,1,5,3,8,4,6,,,2.718,557.75,600.006,35,
11/6/2017 12:57,11/6/2017 13:04,IP Address,128.206.28.1,100,453,TRUE,11/6/2017 13:04,R_1KptrhzfyCEsx0c,,,,,38.95170593,-92.33409882,anonymous,EN,240,8,3.153,13.472,15.708,2,3,4,3,7,8,6,5,4,2,3,6,7,7,6,5,8,7,7,7,1,7,6,7,8,4.245,422.481,423.232,33,
11/6/2017 13:16,11/6/2017 13:27,IP Address,128.206.28.182,100,651,TRUE,11/6/2017 13:27,R_9QqFc37aHXi2Opb,,,,,38.95170593,-92.33409882,anonymous,EN,240,3,4.186,35.969,38.456,7,3,4,3,7,8,6,5,4,1,2,2,5,7,6,8,2,1,5,1,,3,6,,,4.247,583.656,600.003,62,
11/6/2017 14:58,11/6/2017 15:08,IP Address,128.206.28.32,100,611,TRUE,11/6/2017 15:08,R_WciTEEOic9rfBrr,,,,,38.95170593,-92.33409882,anonymous,EN,241,8,61.474,61.474,67.517,1,3,4,3,7,8,6,5,4,1,2,7,6,7,6,8,2,1,5,1,6,3,6,3,2,2.726,522.573,523.394,34,
11/6/2017 16:58,11/6/2017 17:03,IP Address,128.206.28.182,100,324,TRUE,11/6/2017 17:03,R_21mvb58Qqo678IG,,,,,38.95170593,-92.33409882,anonymous,EN,244,5,7.937,22.16,23.184,3,3,4,3,7,8,3,4,2,1,2,3,7,7,6,2,5,4,4,4,6,1,7,6,6,7.73,290.912,291.389,39,
11/6/2017 16:55,11/6/2017 17:04,IP Address,128.206.28.1,100,517,TRUE,11/6/2017 17:04,R_ueHLqlosD2htYE9,,,,,38.95170593,-92.33409882,anonymous,EN,242,5,12.405,12.917,65.146,2,3,4,3,7,8,6,5,4,1,1,6,7,7,6,8,3,3,6,1,1,4,4,3,1,3.343,436.718,439.893,38,
11/6/2017 16:54,11/6/2017 17:04,IP Address,128.206.28.32,100,601,TRUE,11/6/2017 17:04,R_2cCU9ReN7QNFo1p,,,,,38.95170593,-92.33409882,anonymous,EN,243,0,10.765,71.347,79.807,7,3,4,3,7,8,6,5,4,1,2,3,6,7,6,8,2,1,5,1,6,5,1,2,3,2.881,489.279,490.551,45,
11/6/2017 18:51,11/6/2017 19:01,IP Address,128.206.28.1,100,592,TRUE,11/6/2017 19:01,R_3e1UCdx301bxXY5,,,,,38.95170593,-92.33409882,anonymous,EN,246,-4,8.593,48.144,54.632,7,3,3,3,5,8,6,5,4,1,2,6,8,7,6,8,2,1,1,1,6,3,2,4,5,1.638,526.198,528.252,28,
11/6/2017 18:50,11/6/2017 19:02,IP Address,128.206.28.32,100,683,TRUE,11/6/2017 19:02,R_d05qBsE4R1qqsAV,,,,,38.95170593,-92.33409882,anonymous,EN,245,4,12.12,14.437,71.275,2,3,4,3,7,8,6,5,6,1,2,5,7,7,6,8,2,1,5,1,6,7,5,6,,2.58,596.521,600.009,24,
11/6/2017 19:01,11/6/2017 19:12,IP Address,128.206.28.182,100,673,TRUE,11/6/2017 19:12,R_ukWDLLbOnQXHpm1,,,,,38.95170593,-92.33409882,anonymous,EN,247,4,12.189,63.994,65.208,8,3,4,3,7,8,6,5,4,1,2,6,6,7,6,8,2,1,5,1,6,4,1,5,2,2.355,589.036,590.681,39,
11/7/2017 9:05,11/7/2017 9:16,IP Address,128.206.28.32,100,698,TRUE,11/7/2017 9:16,R_10wuMLxDWiQXtLE,,,,,38.95170593,-92.33409882,anonymous,EN,248,7,7.346,62.81,63.262,3,3,4,3,7,8,6,5,4,1,2,3,7,7,6,8,2,1,5,1,6,3,,,,3.569,563.777,600.014,32,
11/7/2017 10:53,11/7/2017 11:01,IP Address,128.206.28.182,100,479,TRUE,11/7/2017 11:01,R_1BWLdEOM9U3qH6I,,,,,38.95170593,-92.33409882,anonymous,EN,250,6,2.845,82.026,82.905,19,3,4,3,7,8,6,5,4,1,2,3,7,3,6,8,5,1,3,1,3,3,3,5,3,1.506,375.59,377.459,34,
11/7/2017 10:54,11/7/2017 11:05,IP Address,128.206.28.32,100,644,TRUE,11/7/2017 11:05,R_3oLvjf9vIeHetSy,,,,,38.95170593,-92.33409882,anonymous,EN,249,6,5.244,26.156,27.856,3,3,4,3,7,8,6,5,4,3,2,8,7,3,6,8,2,1,5,1,6,3,4,7,,3.393,546.397,600.008,38,
11/7/2017 12:56,11/7/2017 13:03,IP Address,128.206.28.32,100,413,TRUE,11/7/2017 13:03,R_3NJPK860j7Eq0wo,,,,,38.95170593,-92.33409882,anonymous,EN,251,4,4.33,86.354,98.558,5,3,4,3,2,8,6,4,4,1,2,6,1,7,1,2,3,7,7,4,5,4,4,7,1,1.541,284.856,286.261,27,
11/7/2017 13:04,11/7/2017 13:17,IP Address,128.206.28.1,100,787,TRUE,11/7/2017 13:17,R_3q891fEHwTevSDy,,,,,38.95170593,-92.33409882,anonymous,EN,252,6,5.493,5.493,84.733,1,3,4,3,7,8,6,5,4,2,2,8,7,7,6,8,2,1,5,3,6,5,5,6,,2.45,581.655,600.006,35,
11/7/2017 14:54,11/7/2017 15:03,IP Address,128.206.28.32,100,562,TRUE,11/7/2017 15:03,R_3ESWq7APxJzclDS,,,,,38.95170593,-92.33409882,anonymous,EN,253,7,89.095,92.974,97.146,3,3,4,3,7,8,6,5,4,1,2,7,4,7,6,8,8,1,5,1,6,3,6,1,3,6.309,452.817,454.463,41,
11/7/2017 14:53,11/7/2017 15:03,IP Address,128.206.28.1,100,593,TRUE,11/7/2017 15:03,R_O22rbH8xJZKelH3,,,,,38.95170593,-92.33409882,anonymous,EN,254,,0,0,37.754,0,3,4,3,7,8,6,5,4,1,2,7,7,7,6,8,2,1,5,1,6,3,2,4,7,4.315,544.089,545.04,40,
11/7/2017 15:05,11/7/2017 15:13,IP Address,128.206.28.182,100,496,TRUE,11/7/2017 15:13,R_9EQ6YZ0CBnVpGTL,,,,,38.95170593,-92.33409882,anonymous,EN,255,-7,15.08,57.65,63.377,3,3,4,3,7,8,6,5,5,1,2,6,7,1,3,8,4,7,7,4,2,4,4,7,3,2.524,422.158,423.053,36,
11/7/2017 16:50,11/7/2017 16:54,IP Address,128.206.28.1,100,262,TRUE,11/7/2017 16:54,R_27NmHq3yZeombYG,,,,,38.95170593,-92.33409882,anonymous,EN,257,10,3.674,21.385,38.661,2,3,4,3,7,8,6,5,4,5,4,5,1,7,6,2,2,2,2,2,2,2,6,3,3,3.544,213.579,215.058,39,
11/7/2017 16:49,11/7/2017 16:57,IP Address,128.206.28.32,100,455,TRUE,11/7/2017 16:57,R_1gTPnzvaySlOHCg,,,,,38.95170593,-92.33409882,anonymous,EN,256,8,7.507,69.944,70.488,12,3,4,3,7,8,6,5,4,1,5,8,4,7,4,2,6,1,4,1,7,3,7,2,2,3.616,374.404,375.745,28,
11/7/2017 16:55,11/7/2017 17:05,IP Address,128.206.28.182,100,595,TRUE,11/7/2017 17:05,R_3sg5qlwKRZxolFv,,,,,38.95170593,-92.33409882,anonymous,EN,258,10,11.931,70.379,73.618,5,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,5,4,1,8,2,6,2,5.518,505.778,507.645,40,
11/8/2017 10:54,11/8/2017 11:00,IP Address,128.206.28.1,100,380,TRUE,11/8/2017 11:00,R_3shm5e0cwIirs2v,,,,,38.95170593,-92.33409882,anonymous,EN,260,7,4.873,4.873,24.966,1,3,4,3,7,8,6,5,4,1,2,6,8,7,3,3,3,1,7,3,2,1,5,2,5,1.972,345.555,346.464,31,
11/8/2017 10:55,11/8/2017 11:05,IP Address,128.206.28.32,100,606,TRUE,11/8/2017 11:05,R_3il3ApMMeKgrKCN,,,,,38.95170593,-92.33409882,anonymous,EN,259,6,3.412,28.108,35.767,7,3,4,4,7,8,6,5,4,1,2,2,1,7,6,8,2,1,5,1,6,3,2,3,5,3.081,558.498,561.184,43,
11/8/2017 12:55,11/8/2017 13:04,IP Address,128.206.28.1,100,554,TRUE,11/8/2017 13:04,R_1M6xF8mjm5pZZYd,,,,,38.95170593,-92.33409882,anonymous,EN,262,2,5.552,65.159,71.084,6,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,2,1,5,1,6,3,2,5,5,3.787,465.454,466.876,30,
11/8/2017 12:56,11/8/2017 13:07,IP Address,128.206.28.32,100,690,TRUE,11/8/2017 13:07,R_2cnJNMYUuYOjLRk,,,,,38.95170593,-92.33409882,anonymous,EN,261,10,3.024,29.688,69.683,2,3,4,3,7,8,3,5,4,1,2,2,7,7,6,2,2,1,5,1,6,4,6,,,4.552,576.815,600.007,24,
11/8/2017 13:05,11/8/2017 13:12,IP Address,128.206.28.182,100,454,TRUE,11/8/2017 13:12,R_eX5jCpZsWOSJJmh,,,,,38.95170593,-92.33409882,anonymous,EN,263,7,5.465,69.646,70.653,4,3,4,3,7,8,6,5,3,1,1,2,1,7,6,8,6,1,5,7,6,8,3,6,1,2.898,365.562,366.524,37,
11/8/2017 14:53,11/8/2017 14:58,IP Address,128.206.28.32,100,295,TRUE,11/8/2017 14:58,R_3iOVNmNHnAN2A8w,,,,,38.95170593,-92.33409882,anonymous,EN,264,7,28.622,32.383,48.33,2,3,4,3,5,3,4,6,6,2,2,3,5,8,7,5,6,8,2,8,4,5,2,4,1,2.464,238.466,239.88,31,
11/8/2017 14:53,11/8/2017 15:01,IP Address,128.206.28.1,100,445,TRUE,11/8/2017 15:01,R_2bNWC1Wc3RqTNhr,,,,,38.95170593,-92.33409882,anonymous,EN,265,0,12.223,59.648,64.443,3,3,4,3,7,8,6,5,2,7,,6,2,7,6,1,2,1,4,4,6,5,4,5,2,5.748,372.238,373.476,27,
11/8/2017 14:50,11/8/2017 15:01,IP Address,128.206.28.182,100,669,TRUE,11/8/2017 15:01,R_2YEpZlPLcLd4wVJ,,,,,38.95170593,-92.33409882,anonymous,EN,266,6,13.123,51.154,60.869,4,3,4,3,7,8,6,5,4,1,2,7,7,7,6,8,8,1,5,3,2,3,2,4,,1.624,577.486,600.003,32,
11/8/2017 16:55,11/8/2017 17:01,IP Address,128.206.28.1,100,367,TRUE,11/8/2017 17:01,R_3q8qf5qiyeMAqJn,,,,,38.95170593,-92.33409882,anonymous,EN,268,5,7.799,47.135,47.995,5,3,4,3,7,8,6,8,4,1,2,2,7,1,3,2,3,6,5,3,8,5,8,5,3,2.681,304.745,306.462,29,
11/8/2017 16:54,11/8/2017 17:03,IP Address,128.206.28.32,100,566,TRUE,11/8/2017 17:03,R_3eEccbYJCWKAwud,,,,,38.95170593,-92.33409882,anonymous,EN,267,2,13.586,23.143,56.453,2,3,4,3,7,8,6,2,4,1,2,6,7,1,3,3,3,2,4,7,8,1,7,3,3,3.081,496.924,497.922,40,
11/8/2017 17:00,11/8/2017 17:11,IP Address,128.206.28.182,100,642,TRUE,11/8/2017 17:11,R_2DRWZPWRIVZlLJS,,,,,38.95170593,-92.33409882,anonymous,EN,269,4,9.294,11.406,26.324,2,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,2,1,8,1,5,7,2,,,3.42,575.498,600.003,31,
11/8/2017 18:50,11/8/2017 18:55,IP Address,128.206.28.32,100,313,TRUE,11/8/2017 18:55,R_vieMCnVhMtKtrFv,,,,,38.95170593,-92.33409882,anonymous,EN,270,3,6.25,6.25,28.517,1,3,4,3,7,8,6,5,4,3,2,6,1,7,4,,5,6,6,1,3,4,8,2,2,1.76,273.834,275.352,37,
11/8/2017 18:54,11/8/2017 19:00,IP Address,128.206.28.1,100,373,TRUE,11/8/2017 19:00,R_3GrduufpCSjg709,,,,,38.95170593,-92.33409882,anonymous,EN,271,7,9.689,55.298,60.447,4,4,3,7,8,2,5,5,1,5,7,1,5,1,2,4,7,2,1,6,7,7,5,3,7,2.393,302.669,303.538,34,
11/8/2017 18:50,11/8/2017 19:01,IP Address,128.206.28.182,100,703,TRUE,11/8/2017 19:01,R_3G3Tm6BObYwXR8z,,,,,38.95170593,-92.33409882,anonymous,EN,272,7,20.096,105.518,106.294,9,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,3,3,3,6,2.446,586.608,588.132,32,
11/9/2017 8:54,11/9/2017 8:58,IP Address,128.206.28.32,100,232,TRUE,11/9/2017 8:58,R_1cZIH2DpypwWUV5,,,,,38.95170593,-92.33409882,anonymous,EN,273,4,5.363,5.363,13.838,1,3,4,1,8,4,6,8,4,5,3,8,2,3,6,4,3,4,4,7,4,5,1,3,1,1.754,195.253,196.18,34,
11/9/2017 8:56,11/9/2017 9:04,IP Address,128.206.28.1,100,512,TRUE,11/9/2017 9:04,R_3KpWVhWdz5r1oFJ,,,,,38.95170593,-92.33409882,anonymous,EN,274,-2,17.052,62.355,63.607,5,3,4,3,7,8,5,5,4,8,5,6,7,7,6,8,,1,5,1,6,7,6,4,7,1.84,428.52,429.678,29,
11/9/2017 8:55,11/9/2017 9:06,IP Address,128.206.28.182,100,713,TRUE,11/9/2017 9:06,R_1OvNdMjQlN1SAys,,,,,38.95170593,-92.33409882,anonymous,EN,275,,87.603,87.603,93.298,1,4,3,7,8,6,5,4,1,2,5,7,7,6,8,2,1,5,1,2,3,2,1,1,,6.9,589.489,600.007,33,
11/9/2017 14:26,11/9/2017 14:31,IP Address,128.206.28.32,100,316,TRUE,11/9/2017 14:31,R_3EsaMU8ZG1cBjPx,,,,,38.95170593,-92.33409882,anonymous,EN,276,4,19.084,45.18,45.599,3,3,4,1,7,8,6,5,4,1,2,5,1,7,6,8,2,3,5,5,1,3,3,2,3,2.817,257.662,258.778,35,
11/9/2017 14:27,11/9/2017 14:34,IP Address,128.206.28.182,100,455,TRUE,11/9/2017 14:34,R_8DkmJsfg6FS9nix,,,,,38.95170593,-92.33409882,anonymous,EN,278,9,24.783,24.783,73.282,1,3,4,3,7,8,6,5,4,1,2,7,7,7,6,8,2,1,5,1,6,3,2,3,5,1.987,371.838,373.529,31,
11/9/2017 14:26,11/9/2017 14:36,IP Address,128.206.28.1,100,564,TRUE,11/9/2017 14:36,R_1oC43tMGKSNuiTf,,,,,38.95170593,-92.33409882,anonymous,EN,277,8,41.79,41.79,67.552,1,3,4,3,7,8,6,5,4,1,2,3,8,1,6,8,2,1,6,1,1,1,2,7,6,7.857,488.427,489.616,26,
11/9/2017 16:14,11/9/2017 16:21,IP Address,128.206.28.182,100,449,TRUE,11/9/2017 16:21,R_0OMRpthzdkpztxD,,,,,38.95170593,-92.33409882,anonymous,EN,281,6,5.84,18.511,50.694,4,3,4,3,7,8,6,5,4,1,2,6,5,5,6,8,3,8,5,1,2,3,7,4,2,3.76,388.183,389.588,34,
11/9/2017 16:15,11/9/2017 16:21,IP Address,128.206.28.1,100,401,TRUE,11/9/2017 16:21,R_1pAkin5OVi9fVps,,,,,38.95170593,-92.33409882,anonymous,EN,280,7,6.595,6.595,30.166,1,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,2,1,1,3,5,7,7,6,6,12.886,360.498,362.025,31,
11/9/2017 16:18,11/9/2017 16:25,IP Address,128.206.28.32,100,429,TRUE,11/9/2017 16:25,R_pSpyxp3Fo5MEn9D,,,,,38.95170593,-92.33409882,anonymous,EN,279,7,15.448,85.584,86.66,3,3,4,3,7,8,6,5,4,4,2,3,4,5,1,3,7,1,5,3,8,3,5,5,7,8.063,333.652,334.37,57,
11/10/2017 10:50,11/10/2017 10:58,IP Address,128.206.28.32,100,430,TRUE,11/10/2017 10:58,R_3j6WcizDyoaH7m3,,,,,38.95170593,-92.33409882,anonymous,EN,282,6,6.576,6.977,25.228,2,3,4,3,7,8,6,5,4,1,2,7,8,7,6,8,6,1,7,6,7,7,8,7,1,2.13,387.062,391.235,43,
11/10/2017 10:51,11/10/2017 11:01,IP Address,128.206.28.1,100,589,TRUE,11/10/2017 11:01,R_1IMAUoQxwmIv1jO,,,,,38.95170593,-92.33409882,anonymous,EN,283,5,7.929,7.929,46.3,1,3,4,1,7,8,5,5,4,1,5,6,7,4,6,8,2,1,7,8,7,3,4,3,3,6.392,525.858,527.928,28,
11/10/2017 12:48,11/10/2017 12:55,IP Address,128.206.28.32,100,391,TRUE,11/10/2017 12:55,R_2dARelULgUMrZl9,,,,,38.95170593,-92.33409882,anonymous,EN,284,6,14.749,61.054,61.57,5,3,4,3,7,8,6,5,4,1,2,3,5,3,6,6,3,7,7,1,2,2,7,1,3,6.729,322.299,323.298,34,
11/10/2017 12:50,11/10/2017 13:01,IP Address,128.206.28.1,100,645,TRUE,11/10/2017 13:01,R_1E6i8CrntALM6g2,,,,,38.95170593,-92.33409882,anonymous,EN,285,6,14.901,50.812,52.625,5,3,4,3,7,4,6,5,4,5,5,2,7,3,6,8,2,1,5,1,6,3,2,5,3,2.409,583.9,584.921,64,
11/10/2017 12:57,11/10/2017 13:08,IP Address,128.206.28.182,100,658,TRUE,11/10/2017 13:08,R_1Q0Fvzx5hIuU3UO,,,,,38.95170593,-92.33409882,anonymous,EN,286,5,27.03,37.933,120.327,3,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,1,1,6,3,1,3,5,8.921,526.422,530.402,41,
11/10/2017 14:44,11/10/2017 14:51,IP Address,128.206.28.1,100,394,TRUE,11/10/2017 14:51,R_Cg06JruoZcG36Nj,,,,,38.95170593,-92.33409882,anonymous,EN,288,4,8.461,24.613,38.152,2,3,4,3,7,8,5,5,4,4,2,6,7,4,6,2,2,1,7,3,5,5,8,7,3,2.374,346.924,347.81,33,
11/10/2017 14:48,11/10/2017 14:55,IP Address,128.206.28.32,100,467,TRUE,11/10/2017 14:55,R_2w65z2Ih6xlTQXg,,,,,38.95170593,-92.33409882,anonymous,EN,287,6,4.445,72.168,75.512,10,3,4,3,7,8,6,5,5,1,2,4,6,7,6,8,2,7,5,4,1,3,4,1,6,3.286,381.235,382.608,30,
11/13/2017 10:18,11/13/2017 10:26,IP Address,128.206.28.32,100,469,TRUE,11/13/2017 10:26,R_2fGVFtIq7oMAVU1,,,,,38.95170593,-92.33409882,anonymous,EN,289,10,7.556,27.588,36.001,5,3,4,3,7,2,6,5,4,1,2,8,7,6,3,2,4,3,4,3,1,6,5,7,3,4.419,416.824,421.072,52,
11/13/2017 10:22,11/13/2017 10:33,IP Address,128.206.28.1,100,655,TRUE,11/13/2017 10:33,R_2Y3V2OLmz9UtJ3B,,,,,38.95170593,-92.33409882,anonymous,EN,290,10,11.225,42.767,47.134,2,3,4,3,7,8,6,5,4,1,2,6,7,7,1,8,2,1,5,1,,,,,,2.814,579.567,600.016,37,
11/13/2017 12:49,11/13/2017 13:00,IP Address,128.206.28.1,100,661,TRUE,11/13/2017 13:00,R_s83Wp1BV7ZYsVwJ,,,,,38.95170593,-92.33409882,anonymous,EN,292,7,24.719,37.756,43.117,3,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,7,4,1,8,7,5,5,,3.801,565.236,600.012,27,
11/13/2017 12:52,11/13/2017 13:03,IP Address,128.206.28.32,100,696,TRUE,11/13/2017 13:03,R_Bt8i0IXDQQmvfI5,,,,,38.95170593,-92.33409882,anonymous,EN,291,-2,4.847,81.903,83.141,2,3,4,3,7,8,6,5,4,1,2,2,8,7,6,2,2,1,7,1,6,,,,,5.395,578.243,600.012,23,
11/13/2017 12:54,11/13/2017 13:06,IP Address,128.206.28.182,100,717,TRUE,11/13/2017 13:06,R_3OrCXkvDzB4zkdX,,,,,38.95170593,-92.33409882,anonymous,EN,293,4,4.714,8.57,108.969,3,3,4,3,7,8,6,5,4,1,2,2,5,7,6,8,2,1,5,1,6,3,2,,,3.594,542.533,600.007,34,
11/13/2017 14:47,11/13/2017 14:55,IP Address,128.206.28.32,100,514,TRUE,11/13/2017 14:55,R_1la5ZEdqUVVU3rq,,,,,38.95170593,-92.33409882,anonymous,EN,294,-4,6.185,6.185,38.765,1,3,4,3,7,2,6,5,4,1,2,2,3,7,3,8,3,7,8,1,7,8,7,7,2,4.237,462.591,463.407,33,
