Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Subject Number:,"Overall, my mood is: - -10 represents ""very unpleasant"", and 10 represents ""very pleasant""",Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,k value,ED50,Amount,Currency,Commodity
11/16/2017 8:10,11/16/2017 8:11,IP Address,100,79,TRUE,11/16/2017 8:11,R_0NUABtnIyDYcl8d,anonymous,EN,329,5,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.345,3.721,4.262,2,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,3.06,3.06,3.512,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.723,3.723,4.704,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 days,5.228,5.533,6.362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.2,4.021,4.581,4,,,,,,,,,,,0.40824829,2.449489743,1000,$,
11/16/2017 13:34,11/16/2017 13:35,IP Address,100,59,TRUE,11/16/2017 13:35,R_5duxhhe2vgHCkIp,anonymous,EN,332,2,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.64,4.64,5.572,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.381,4.381,5.625,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.058,3.058,8.223,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.957,1.957,3.202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 6 months,5.174,6.014,6.419,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004741707,210.8945063,1000,$,
11/16/2017 15:37,11/16/2017 15:38,IP Address,100,46,TRUE,11/16/2017 15:38,R_3PnIoMNdycS2zur,anonymous,EN,333,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.421,5.421,6.538,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.772,3.772,4.601,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,4.492,4.492,5.296,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,3.485,3.485,4.411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.801,2.801,3.877,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003353031,298.2376234,1000,$,
11/16/2017 15:52,11/16/2017 15:53,IP Address,100,59,TRUE,11/16/2017 15:53,R_2OK19jIe80Dx9Yy,anonymous,EN,334,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.919,5.919,7.196,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,7.603,7.603,8.32,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.135,3.575,4.331,2,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,7.875,7.875,8.575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.686,4.686,5.475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006705787,149.1249355,1000,$,
11/17/2017 11:56,11/17/2017 11:58,IP Address,100,65,TRUE,11/17/2017 11:58,R_1Qorew9Hrs0ynQD,anonymous,EN,335,6,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.95,4.349,5.315,2,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,2.878,2.878,3.731,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,2.926,2.926,3.706,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1.5 weeks,2.182,4.18,4.873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.026,2.026,3.334,1,,,,,,,,,,,,,,,,0.08247861,12.12435565,1000,$,
11/17/2017 12:13,11/17/2017 12:15,IP Address,100,82,TRUE,11/17/2017 12:15,R_r6m7KYjzpZPyWOd,anonymous,EN,336,-6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.763,4.796,5.168,2,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.91,3.766,4.524,3,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,6.746,7.145,7.918,2,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.325,2.325,3.233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,7.721,7.721,8.359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006705787,149.1249355,1000,$,
11/27/2017 9:35,11/27/2017 9:36,IP Address,100,70,TRUE,11/27/2017 9:36,R_9GBqXPvRM8IlV3r,anonymous,EN,337,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,8.242,8.242,9.215,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.889,4.889,5.911,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.915,2.915,3.584,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.407,3.407,4.516,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.173,2.173,4.57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039551962,25.283196,1000,$,
11/27/2017 9:40,11/27/2017 9:41,IP Address,100,58,TRUE,11/27/2017 9:41,R_3p9FIhCmk9TukY7,anonymous,EN,337,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.132,4.132,8.034,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.506,3.506,4.335,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.288,3.288,4.413,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.331,4.163,5.056,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 month,1.894,1.894,3.197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023229526,43.04866084,1000,$,
11/27/2017 12:01,11/27/2017 12:02,IP Address,100,78,TRUE,11/27/2017 12:02,R_Q3yMkbjlXFDIQlX,anonymous,EN,339,8,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.347,4.347,8.952,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,5.107,5.107,5.911,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,5.063,5.063,5.764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.486,3.486,4.154,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.511,4.511,5.308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188982237,5.291502622,1000,$,
11/27/2017 12:04,11/27/2017 12:07,IP Address,100,165,TRUE,11/27/2017 12:07,R_1ltOgjz0Z69ohlh,anonymous,EN,340,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.359,4.359,5.724,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,17.043,17.043,17.982,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.73,4.73,5.815,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,3.397,3.397,4.811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 5 years,13.476,13.476,14.297,1,,,,,,,,,,,,,,,,,,,,,4.33E-04,2310.043831,1000,$,
11/27/2017 14:01,11/27/2017 14:03,IP Address,100,79,TRUE,11/27/2017 14:03,R_3mdvNQF3Tci5pQE,anonymous,EN,341,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.736,4.736,6.469,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.534,2.534,3.355,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.281,3.281,4.933,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.587,3.587,4.519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.852,3.852,4.553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006705787,149.1249355,1000,$,
11/27/2017 14:06,11/27/2017 14:07,IP Address,100,63,TRUE,11/27/2017 14:07,R_3ew8eXM9kxEOUr9,anonymous,EN,342,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,2.653,2.653,4.115,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.145,3.145,4.061,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.266,3.266,4.288,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,12.816,12.816,13.685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.417,2.417,3.438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003353031,298.2376234,1000,$,
11/27/2017 15:54,11/27/2017 15:55,IP Address,100,70,TRUE,11/27/2017 15:55,R_sp8ZuSXx1oFx7Vv,anonymous,EN,343,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.249,3.249,4.15,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,2.26,2.26,3.537,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.993,3.633,4.007,2,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,4.417,4.417,5.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.303,2.303,3.148,1,,,,,,,,,,,,,,,,,,,,,6.12E-04,1633.447658,1000,$,
11/27/2017 15:55,11/27/2017 15:56,IP Address,100,103,TRUE,11/27/2017 15:56,R_2QGKQqEDXNt5ByP,anonymous,EN,344,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.478,4.478,6.067,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,17.869,17.869,20.842,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,7.223,7.223,9.228,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,4.679,4.679,6.908,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 year,11.792,11.792,12.973,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001935953,516.5415037,1000,$,
11/27/2017 16:01,11/27/2017 16:03,IP Address,100,121,TRUE,11/27/2017 16:03,R_25ABOYobjKn8OrZ,anonymous,EN,345,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.724,3.724,5.06,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,7.326,7.326,8.285,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,5.242,5.242,6.346,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,10.192,10.192,11.126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 year,3.644,3.644,4.452,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001935953,516.5415037,1000,$,
11/27/2017 18:04,11/27/2017 18:05,IP Address,100,59,TRUE,11/27/2017 18:05,R_24pYK8j6Ba9mV8E,anonymous,EN,346,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,2.702,3.146,3.967,2,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,4.9,4.9,5.745,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.021,5.021,5.955,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,2.609,2.609,3.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.293,3.293,4.17,1,,,,,,,,,,,,,,,,,,,,,6.12E-04,1633.447658,1000,$,
11/27/2017 18:04,11/27/2017 18:05,IP Address,100,60,TRUE,11/27/2017 18:05,R_3DbYD2QdWG1LpoL,anonymous,EN,347,5,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,9.08,9.08,10.422,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.694,3.694,4.835,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.617,3.617,4.575,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.662,4.662,5.756,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.211,3.211,4.161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039551962,25.283196,1000,$,
11/27/2017 18:05,11/27/2017 18:06,IP Address,100,85,TRUE,11/27/2017 18:06,R_OBwRGRBEfnGuO41,anonymous,EN,348,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,9.201,9.201,10.649,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.573,5.573,6.396,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.322,3.322,4.107,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.375,3.375,5.341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 6 months,2.799,2.799,3.464,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004741707,210.8945063,1000,$,
11/28/2017 8:13,11/28/2017 8:15,IP Address,100,118,TRUE,11/28/2017 8:15,R_3kpMlen2GCS0ZTv,anonymous,EN,349,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,6.886,6.886,7.778,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,19.461,19.461,20.474,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,6.263,6.263,7.149,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,7.86,7.86,8.882,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 year,8.402,8.402,9.455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001935953,516.5415037,1000,$,
11/28/2017 10:06,11/28/2017 10:08,IP Address,100,89,TRUE,11/28/2017 10:08,R_2dum7iNIERUM4zv,anonymous,EN,351,3,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,0.332,2.524,3.585,3,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,3.235,4.3,5.313,3,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.853,4.749,5.433,3,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,4.656,4.656,5.397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 5 years,5.514,5.514,6.519,1,,,,,,,,,,,,,,,,,,,,,4.33E-04,2310.043831,1000,$,
11/28/2017 10:08,11/28/2017 10:08,IP Address,100,58,TRUE,11/28/2017 10:08,R_3Pn0gUvlPCOycQk,anonymous,EN,352,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.558,5.558,6.206,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.712,2.712,3.431,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.189,3.189,6.012,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.655,2.655,3.695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 month,2.786,2.786,3.458,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023229526,43.04866084,1000,$,
11/28/2017 10:10,11/28/2017 10:11,IP Address,100,77,TRUE,11/28/2017 10:11,R_23Tzj6cV4IG8UiY,anonymous,EN,350,5,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,9.046,9.046,10.756,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.562,4.562,5.295,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.478,2.478,3.435,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.712,3.265,4.253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.539,3.539,4.209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039551962,25.283196,1000,$,
11/28/2017 12:02,11/28/2017 12:03,IP Address,100,66,TRUE,11/28/2017 12:03,R_2wsOQnItXOQBT1G,anonymous,EN,353,5,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.274,5.274,6.63,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,2.87,2.87,3.979,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,5.769,5.769,8.637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.678,3.678,4.603,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.848,4.072,4.74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188982237,5.291502622,1000,$,
11/28/2017 12:03,11/28/2017 12:04,IP Address,100,66,TRUE,11/28/2017 12:04,R_2YYaitC2duBLew4,anonymous,EN,354,4,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.266,4.266,5.504,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.786,3.786,4.591,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,2.943,2.943,3.98,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.857,2.857,3.647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.822,2.822,3.419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006705787,149.1249355,1000,$,
11/28/2017 13:55,11/28/2017 13:56,IP Address,100,70,TRUE,11/28/2017 13:56,R_1EgLtIszSqlR4jN,anonymous,EN,355,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,9.524,9.524,10.345,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.788,3.788,4.473,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.067,3.067,3.712,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,7.407,8.08,8.972,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 3 months,2.452,2.901,7.513,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009483414,105.4472532,1000,$,
